,ID,Predicted_values
42901,0x20cc7,0
42902,0x20cc8,0
42903,0x20cc9,0
42904,0x20cd2,1
42905,0x20cd3,1
42906,0x20cd4,1
42907,0x20cd5,1
42908,0x20cde,0
42909,0x20cdf,0
42910,0x20ce0,0
42911,0x20ce1,0
42912,0x20cea,1
42913,0x20ceb,1
42914,0x20cec,1
42915,0x20ced,1
42916,0x20cf6,0
42917,0x20cf7,0
42918,0x20cf8,0
42919,0x20cf9,0
42920,0x20d02,0
42921,0x20d03,0
42922,0x20d04,0
42923,0x20d05,0
42924,0x20d0e,2
42925,0x20d0f,2
42926,0x20d10,2
42927,0x20d11,2
42928,0x20d1a,2
42929,0x20d1b,2
42930,0x20d1c,2
42931,0x20d1d,2
42932,0x20d26,1
42933,0x20d27,1
42934,0x20d28,2
42935,0x20d29,1
42936,0x20d32,0
42937,0x20d33,0
42938,0x20d34,0
42939,0x20d35,0
42940,0x20d3e,1
42941,0x20d3f,1
42942,0x20d40,1
42943,0x20d41,1
42944,0x20d4a,2
42945,0x20d4b,2
42946,0x20d4c,2
42947,0x20d4d,2
42948,0x20d56,2
42949,0x20d57,2
42950,0x20d58,1
42951,0x20d59,1
42952,0x20d62,1
42953,0x20d63,1
42954,0x20d64,1
42955,0x20d65,1
42956,0x20d6e,1
42957,0x20d6f,1
42958,0x20d70,1
42959,0x20d71,1
42960,0x20d7a,2
42961,0x20d7b,2
42962,0x20d7c,2
42963,0x20d7d,2
42964,0x20d86,0
42965,0x20d87,0
42966,0x20d88,0
42967,0x20d89,0
42968,0x20d92,1
42969,0x20d93,1
42970,0x20d94,1
42971,0x20d95,1
42972,0x20d9e,0
42973,0x20d9f,0
42974,0x20da0,0
42975,0x20da1,0
42976,0x20daa,1
42977,0x20dab,1
42978,0x20dac,1
42979,0x20dad,1
42980,0x20db6,1
42981,0x20db7,1
42982,0x20db8,1
42983,0x20db9,1
42984,0x20dc2,1
42985,0x20dc3,1
42986,0x20dc4,1
42987,0x20dc5,1
42988,0x20dce,1
42989,0x20dcf,1
42990,0x20dd0,1
42991,0x20dd1,1
42992,0x20dda,0
42993,0x20ddb,0
42994,0x20ddc,0
42995,0x20ddd,0
42996,0x20de6,1
42997,0x20de7,1
42998,0x20de8,1
42999,0x20de9,1
43000,0x20df2,1
43001,0x20df3,1
43002,0x20df4,1
43003,0x20df5,1
43004,0x20dfe,0
43005,0x20dff,0
43006,0x20e00,0
43007,0x20e01,0
43008,0x20e0a,1
43009,0x20e0b,1
43010,0x20e0c,1
43011,0x20e0d,1
43012,0x20e16,2
43013,0x20e17,2
43014,0x20e18,2
43015,0x20e19,2
43016,0x20e22,1
43017,0x20e23,1
43018,0x20e24,1
43019,0x20e25,1
43020,0x20e2e,0
43021,0x20e2f,0
43022,0x20e30,0
43023,0x20e31,0
43024,0x20e3a,1
43025,0x20e3b,1
43026,0x20e3c,1
43027,0x20e3d,1
43028,0x20e46,1
43029,0x20e47,1
43030,0x20e48,1
43031,0x20e49,1
43032,0x20e52,0
43033,0x20e53,0
43034,0x20e54,0
43035,0x20e55,0
43036,0x20e5e,0
43037,0x20e5f,0
43038,0x20e60,0
43039,0x20e61,0
43040,0x20e6a,1
43041,0x20e6b,1
43042,0x20e6c,1
43043,0x20e6d,1
43044,0x20e76,1
43045,0x20e77,1
43046,0x20e78,1
43047,0x20e79,1
43048,0x20e82,1
43049,0x20e83,1
43050,0x20e84,1
43051,0x20e85,1
43052,0x20e8e,1
43053,0x20e8f,1
43054,0x20e90,1
43055,0x20e91,1
43056,0x20e9a,1
43057,0x20e9b,1
43058,0x20e9c,1
43059,0x20e9d,1
43060,0x20ea6,1
43061,0x20ea7,1
43062,0x20ea8,1
43063,0x20ea9,1
43064,0x20eb2,0
43065,0x20eb3,0
43066,0x20eb4,0
43067,0x20eb5,0
43068,0x20ebe,1
43069,0x20ebf,1
43070,0x20ec0,1
43071,0x20ec1,1
43072,0x20eca,2
43073,0x20ecb,0
43074,0x20ecc,2
43075,0x20ecd,2
43076,0x20ed6,1
43077,0x20ed7,1
43078,0x20ed8,1
43079,0x20ed9,1
43080,0x20ee2,0
43081,0x20ee3,0
43082,0x20ee4,1
43083,0x20ee5,1
43084,0x20eee,2
43085,0x20eef,2
43086,0x20ef0,2
43087,0x20ef1,2
43088,0x20efa,0
43089,0x20efb,0
43090,0x20efc,0
43091,0x20efd,0
43092,0x20f06,1
43093,0x20f07,1
43094,0x20f08,1
43095,0x20f09,1
43096,0x20f12,1
43097,0x20f13,1
43098,0x20f14,1
43099,0x20f15,1
43100,0x20f1e,2
43101,0x20f1f,2
43102,0x20f20,2
43103,0x20f21,2
43104,0x20f2a,1
43105,0x20f2b,1
43106,0x20f2c,1
43107,0x20f2d,2
43108,0x20f36,2
43109,0x20f37,2
43110,0x20f38,2
43111,0x20f39,1
43112,0x20f42,0
43113,0x20f43,0
43114,0x20f44,0
43115,0x20f45,0
43116,0x20f4e,1
43117,0x20f4f,1
43118,0x20f50,1
43119,0x20f51,1
43120,0x20f5a,1
43121,0x20f5b,1
43122,0x20f5c,1
43123,0x20f5d,1
43124,0x20f66,0
43125,0x20f67,0
43126,0x20f68,0
43127,0x20f69,0
43128,0x20f72,1
43129,0x20f73,1
43130,0x20f74,2
43131,0x20f75,2
43132,0x20f7e,1
43133,0x20f7f,1
43134,0x20f80,1
43135,0x20f81,1
43136,0x20f8a,1
43137,0x20f8b,0
43138,0x20f8c,0
43139,0x20f8d,0
43140,0x20f96,2
43141,0x20f97,2
43142,0x20f98,2
43143,0x20f99,2
43144,0x20fa2,0
43145,0x20fa3,0
43146,0x20fa4,0
43147,0x20fa5,1
43148,0x20fae,0
43149,0x20faf,0
43150,0x20fb0,0
43151,0x20fb1,1
43152,0x20fba,1
43153,0x20fbb,1
43154,0x20fbc,1
43155,0x20fbd,1
43156,0x20fc6,1
43157,0x20fc7,1
43158,0x20fc8,1
43159,0x20fc9,1
43160,0x20fd2,2
43161,0x20fd3,2
43162,0x20fd4,2
43163,0x20fd5,2
43164,0x20fde,1
43165,0x20fdf,1
43166,0x20fe0,1
43167,0x20fe1,1
43168,0x20fea,2
43169,0x20feb,2
43170,0x20fec,2
43171,0x20fed,2
43172,0x20ff6,0
43173,0x20ff7,0
43174,0x20ff8,0
43175,0x20ff9,0
43176,0x21002,1
43177,0x21003,1
43178,0x21004,1
43179,0x21005,1
43180,0x2100e,0
43181,0x2100f,0
43182,0x21010,0
43183,0x21011,0
43184,0x2101a,1
43185,0x2101b,1
43186,0x2101c,1
43187,0x2101d,1
43188,0x21026,1
43189,0x21027,0
43190,0x21028,1
43191,0x21029,1
43192,0x21032,2
43193,0x21033,2
43194,0x21034,2
43195,0x21035,2
43196,0x2103e,1
43197,0x2103f,1
43198,0x21040,1
43199,0x21041,1
43200,0x2104a,0
43201,0x2104b,0
43202,0x2104c,0
43203,0x2104d,0
43204,0x21056,1
43205,0x21057,1
43206,0x21058,1
43207,0x21059,1
43208,0x21062,1
43209,0x21063,1
43210,0x21064,1
43211,0x21065,1
43212,0x2106e,2
43213,0x2106f,2
43214,0x21070,2
43215,0x21071,2
43216,0x2107a,2
43217,0x2107b,1
43218,0x2107c,1
43219,0x2107d,1
43220,0x21086,1
43221,0x21087,1
43222,0x21088,1
43223,0x21089,1
43224,0x21092,1
43225,0x21093,1
43226,0x21094,1
43227,0x21095,1
43228,0x2109e,0
43229,0x2109f,1
43230,0x210a0,1
43231,0x210a1,1
43232,0x210aa,2
43233,0x210ab,2
43234,0x210ac,2
43235,0x210ad,2
43236,0x210b6,1
43237,0x210b7,1
43238,0x210b8,1
43239,0x210b9,1
43240,0x210c2,0
43241,0x210c3,0
43242,0x210c4,0
43243,0x210c5,0
43244,0x210ce,2
43245,0x210cf,2
43246,0x210d0,2
43247,0x210d1,2
43248,0x210da,0
43249,0x210db,0
43250,0x210dc,0
43251,0x210dd,0
43252,0x210e6,1
43253,0x210e7,1
43254,0x210e8,1
43255,0x210e9,1
43256,0x210f2,1
43257,0x210f3,1
43258,0x210f4,1
43259,0x210f5,1
43260,0x210fe,1
43261,0x210ff,1
43262,0x21100,1
43263,0x21101,1
43264,0x2110a,0
43265,0x2110b,0
43266,0x2110c,0
43267,0x2110d,0
43268,0x21116,2
43269,0x21117,2
43270,0x21118,2
43271,0x21119,2
43272,0x21122,0
43273,0x21123,0
43274,0x21124,0
43275,0x21125,0
43276,0x2112e,0
43277,0x2112f,0
43278,0x21130,0
43279,0x21131,0
43280,0x2113a,0
43281,0x2113b,0
43282,0x2113c,0
43283,0x2113d,0
43284,0x21146,1
43285,0x21147,1
43286,0x21148,1
43287,0x21149,1
43288,0x21152,2
43289,0x21153,2
43290,0x21154,2
43291,0x21155,2
43292,0x2115e,1
43293,0x2115f,1
43294,0x21160,1
43295,0x21161,1
43296,0x2116a,2
43297,0x2116b,2
43298,0x2116c,1
43299,0x2116d,2
43300,0x21176,1
43301,0x21177,1
43302,0x21178,1
43303,0x21179,1
43304,0x21182,1
43305,0x21183,1
43306,0x21184,1
43307,0x21185,1
43308,0x2118e,1
43309,0x2118f,2
43310,0x21190,0
43311,0x21191,0
43312,0x2119a,1
43313,0x2119b,1
43314,0x2119c,1
43315,0x2119d,1
43316,0x211a6,0
43317,0x211a7,0
43318,0x211a8,0
43319,0x211a9,0
43320,0x211b2,0
43321,0x211b3,0
43322,0x211b4,0
43323,0x211b5,0
43324,0x211be,1
43325,0x211bf,1
43326,0x211c0,1
43327,0x211c1,1
43328,0x211ca,1
43329,0x211cb,1
43330,0x211cc,1
43331,0x211cd,1
43332,0x211d6,2
43333,0x211d7,2
43334,0x211d8,1
43335,0x211d9,1
43336,0x211e2,1
43337,0x211e3,1
43338,0x211e4,1
43339,0x211e5,1
43340,0x211ee,0
43341,0x211ef,0
43342,0x211f0,0
43343,0x211f1,0
43344,0x211fa,0
43345,0x211fb,0
43346,0x211fc,0
43347,0x211fd,0
43348,0x21206,1
43349,0x21207,1
43350,0x21208,1
43351,0x21209,1
43352,0x21212,0
43353,0x21213,0
43354,0x21214,0
43355,0x21215,1
43356,0x2121e,1
43357,0x2121f,1
43358,0x21220,1
43359,0x21221,1
43360,0x2122a,0
43361,0x2122b,0
43362,0x2122c,0
43363,0x2122d,0
43364,0x21236,2
43365,0x21237,2
43366,0x21238,2
43367,0x21239,2
43368,0x21242,1
43369,0x21243,1
43370,0x21244,1
43371,0x21245,1
43372,0x2124e,2
43373,0x2124f,2
43374,0x21250,2
43375,0x21251,2
43376,0x2125a,1
43377,0x2125b,1
43378,0x2125c,1
43379,0x2125d,1
43380,0x21266,0
43381,0x21267,0
43382,0x21268,0
43383,0x21269,0
43384,0x21272,1
43385,0x21273,1
43386,0x21274,1
43387,0x21275,1
43388,0x2127e,0
43389,0x2127f,0
43390,0x21280,0
43391,0x21281,0
43392,0x2128a,0
43393,0x2128b,0
43394,0x2128c,0
43395,0x2128d,0
43396,0x21296,1
43397,0x21297,1
43398,0x21298,1
43399,0x21299,1
43400,0x212a2,1
43401,0x212a3,1
43402,0x212a4,1
43403,0x212a5,1
43404,0x212ae,0
43405,0x212af,0
43406,0x212b0,0
43407,0x212b1,0
43408,0x212ba,1
43409,0x212bb,1
43410,0x212bc,0
43411,0x212bd,0
43412,0x212c6,1
43413,0x212c7,1
43414,0x212c8,1
43415,0x212c9,1
43416,0x212d2,1
43417,0x212d3,1
43418,0x212d4,1
43419,0x212d5,1
43420,0x212de,1
43421,0x212df,1
43422,0x212e0,1
43423,0x212e1,1
43424,0x212ea,1
43425,0x212eb,1
43426,0x212ec,1
43427,0x212ed,1
43428,0x212f6,2
43429,0x212f7,2
43430,0x212f8,2
43431,0x212f9,2
43432,0x21302,0
43433,0x21303,0
43434,0x21304,0
43435,0x21305,0
43436,0x2130e,2
43437,0x2130f,2
43438,0x21310,2
43439,0x21311,2
43440,0x2131a,1
43441,0x2131b,1
43442,0x2131c,1
43443,0x2131d,1
43444,0x21326,0
43445,0x21327,0
43446,0x21328,0
43447,0x21329,0
43448,0x21332,2
43449,0x21333,2
43450,0x21334,2
43451,0x21335,2
43452,0x2133e,1
43453,0x2133f,1
43454,0x21340,1
43455,0x21341,1
43456,0x2134a,0
43457,0x2134b,0
43458,0x2134c,0
43459,0x2134d,0
43460,0x21356,0
43461,0x21357,0
43462,0x21358,0
43463,0x21359,0
43464,0x21362,1
43465,0x21363,1
43466,0x21364,1
43467,0x21365,1
43468,0x2136e,1
43469,0x2136f,1
43470,0x21370,1
43471,0x21371,1
43472,0x2137a,0
43473,0x2137b,0
43474,0x2137c,0
43475,0x2137d,0
43476,0x21386,2
43477,0x21387,2
43478,0x21388,2
43479,0x21389,2
43480,0x21392,2
43481,0x21393,2
43482,0x21394,2
43483,0x21395,2
43484,0x2139e,0
43485,0x2139f,1
43486,0x213a0,0
43487,0x213a1,0
43488,0x213aa,1
43489,0x213ab,1
43490,0x213ac,1
43491,0x213ad,1
43492,0x213b6,1
43493,0x213b7,1
43494,0x213b8,1
43495,0x213b9,1
43496,0x213c2,2
43497,0x213c3,1
43498,0x213c4,1
43499,0x213c5,1
43500,0x213ce,1
43501,0x213cf,1
43502,0x213d0,1
43503,0x213d1,1
43504,0x213da,0
43505,0x213db,0
43506,0x213dc,0
43507,0x213dd,0
43508,0x213e6,1
43509,0x213e7,1
43510,0x213e8,1
43511,0x213e9,1
43512,0x213f2,0
43513,0x213f3,0
43514,0x213f4,0
43515,0x213f5,0
43516,0x213fe,1
43517,0x213ff,1
43518,0x21400,1
43519,0x21401,1
43520,0x2140a,2
43521,0x2140b,2
43522,0x2140c,2
43523,0x2140d,2
43524,0x21416,1
43525,0x21417,1
43526,0x21418,1
43527,0x21419,1
43528,0x21422,1
43529,0x21423,1
43530,0x21424,1
43531,0x21425,1
43532,0x2142e,1
43533,0x2142f,1
43534,0x21430,1
43535,0x21431,1
43536,0x2143a,2
43537,0x2143b,2
43538,0x2143c,2
43539,0x2143d,2
43540,0x21446,2
43541,0x21447,2
43542,0x21448,2
43543,0x21449,2
43544,0x21452,0
43545,0x21453,0
43546,0x21454,1
43547,0x21455,0
43548,0x2145e,1
43549,0x2145f,1
43550,0x21460,1
43551,0x21461,1
43552,0x2146a,1
43553,0x2146b,1
43554,0x2146c,1
43555,0x2146d,1
43556,0x21476,1
43557,0x21477,1
43558,0x21478,1
43559,0x21479,1
43560,0x21482,1
43561,0x21483,1
43562,0x21484,1
43563,0x21485,1
43564,0x2148e,1
43565,0x2148f,1
43566,0x21490,1
43567,0x21491,1
43568,0x2149a,2
43569,0x2149b,2
43570,0x2149c,2
43571,0x2149d,2
43572,0x214a6,1
43573,0x214a7,1
43574,0x214a8,1
43575,0x214a9,1
43576,0x214b2,1
43577,0x214b3,1
43578,0x214b4,1
43579,0x214b5,1
43580,0x214be,1
43581,0x214bf,1
43582,0x214c0,1
43583,0x214c1,1
43584,0x214ca,1
43585,0x214cb,1
43586,0x214cc,1
43587,0x214cd,1
43588,0x214d6,1
43589,0x214d7,1
43590,0x214d8,1
43591,0x214d9,1
43592,0x214e2,2
43593,0x214e3,2
43594,0x214e4,2
43595,0x214e5,2
43596,0x214ee,0
43597,0x214ef,0
43598,0x214f0,0
43599,0x214f1,0
43600,0x214fa,1
43601,0x214fb,1
43602,0x214fc,1
43603,0x214fd,1
43604,0x21506,1
43605,0x21507,1
43606,0x21508,2
43607,0x21509,2
43608,0x21512,1
43609,0x21513,1
43610,0x21514,1
43611,0x21515,1
43612,0x2151e,1
43613,0x2151f,1
43614,0x21520,1
43615,0x21521,1
43616,0x2152a,1
43617,0x2152b,1
43618,0x2152c,1
43619,0x2152d,1
43620,0x21536,0
43621,0x21537,0
43622,0x21538,0
43623,0x21539,0
43624,0x21542,1
43625,0x21543,1
43626,0x21544,1
43627,0x21545,1
43628,0x2154e,2
43629,0x2154f,2
43630,0x21550,2
43631,0x21551,2
43632,0x2155a,1
43633,0x2155b,1
43634,0x2155c,1
43635,0x2155d,1
43636,0x21566,0
43637,0x21567,0
43638,0x21568,0
43639,0x21569,0
43640,0x21572,0
43641,0x21573,0
43642,0x21574,0
43643,0x21575,0
43644,0x2157e,0
43645,0x2157f,0
43646,0x21580,0
43647,0x21581,0
43648,0x2158a,0
43649,0x2158b,0
43650,0x2158c,0
43651,0x2158d,0
43652,0x21596,1
43653,0x21597,1
43654,0x21598,1
43655,0x21599,1
43656,0x215a2,1
43657,0x215a3,1
43658,0x215a4,1
43659,0x215a5,1
43660,0x215ae,1
43661,0x215af,1
43662,0x215b0,1
43663,0x215b1,1
43664,0x215ba,0
43665,0x215bb,0
43666,0x215bc,0
43667,0x215bd,0
43668,0x215c6,0
43669,0x215c7,0
43670,0x215c8,0
43671,0x215c9,0
43672,0x215d2,2
43673,0x215d3,2
43674,0x215d4,2
43675,0x215d5,2
43676,0x215de,0
43677,0x215df,0
43678,0x215e0,0
43679,0x215e1,0
43680,0x215ea,0
43681,0x215eb,0
43682,0x215ec,0
43683,0x215ed,0
43684,0x215f6,0
43685,0x215f7,0
43686,0x215f8,0
43687,0x215f9,0
43688,0x21602,1
43689,0x21603,1
43690,0x21604,1
43691,0x21605,1
43692,0x2160e,2
43693,0x2160f,2
43694,0x21610,2
43695,0x21611,2
43696,0x2161a,1
43697,0x2161b,1
43698,0x2161c,1
43699,0x2161d,1
43700,0x21626,0
43701,0x21627,0
43702,0x21628,0
43703,0x21629,0
43704,0x21632,1
43705,0x21633,0
43706,0x21634,0
43707,0x21635,0
43708,0x2163e,1
43709,0x2163f,1
43710,0x21640,1
43711,0x21641,1
43712,0x2164a,0
43713,0x2164b,0
43714,0x2164c,1
43715,0x2164d,1
43716,0x21656,2
43717,0x21657,2
43718,0x21658,2
43719,0x21659,0
43720,0x21662,1
43721,0x21663,1
43722,0x21664,1
43723,0x21665,1
43724,0x2166e,1
43725,0x2166f,1
43726,0x21670,1
43727,0x21671,1
43728,0x2167a,1
43729,0x2167b,1
43730,0x2167c,1
43731,0x2167d,1
43732,0x21686,2
43733,0x21687,2
43734,0x21688,2
43735,0x21689,1
43736,0x21692,1
43737,0x21693,1
43738,0x21694,1
43739,0x21695,1
43740,0x2169e,1
43741,0x2169f,1
43742,0x216a0,1
43743,0x216a1,1
43744,0x216aa,2
43745,0x216ab,2
43746,0x216ac,2
43747,0x216ad,2
43748,0x216b6,1
43749,0x216b7,1
43750,0x216b8,1
43751,0x216b9,1
43752,0x216c2,1
43753,0x216c3,1
43754,0x216c4,1
43755,0x216c5,1
43756,0x216ce,1
43757,0x216cf,1
43758,0x216d0,1
43759,0x216d1,1
43760,0x216da,1
43761,0x216db,1
43762,0x216dc,1
43763,0x216dd,1
43764,0x216e6,2
43765,0x216e7,2
43766,0x216e8,2
43767,0x216e9,2
43768,0x216f2,1
43769,0x216f3,1
43770,0x216f4,1
43771,0x216f5,1
43772,0x216fe,1
43773,0x216ff,1
43774,0x21700,1
43775,0x21701,1
43776,0x2170a,0
43777,0x2170b,0
43778,0x2170c,0
43779,0x2170d,0
43780,0x21716,1
43781,0x21717,1
43782,0x21718,1
43783,0x21719,1
43784,0x21722,1
43785,0x21723,1
43786,0x21724,1
43787,0x21725,1
43788,0x2172e,1
43789,0x2172f,1
43790,0x21730,0
43791,0x21731,0
43792,0x2173a,2
43793,0x2173b,2
43794,0x2173c,2
43795,0x2173d,2
43796,0x21746,1
43797,0x21747,1
43798,0x21748,1
43799,0x21749,1
43800,0x21752,1
43801,0x21753,1
43802,0x21754,1
43803,0x21755,1
43804,0x2175e,1
43805,0x2175f,1
43806,0x21760,1
43807,0x21761,1
43808,0x2176a,0
43809,0x2176b,0
43810,0x2176c,0
43811,0x2176d,0
43812,0x21776,1
43813,0x21777,1
43814,0x21778,1
43815,0x21779,1
43816,0x21782,1
43817,0x21783,1
43818,0x21784,1
43819,0x21785,1
43820,0x2178e,2
43821,0x2178f,1
43822,0x21790,2
43823,0x21791,1
43824,0x2179a,1
43825,0x2179b,1
43826,0x2179c,1
43827,0x2179d,1
43828,0x217a6,2
43829,0x217a7,2
43830,0x217a8,2
43831,0x217a9,2
43832,0x217b2,2
43833,0x217b3,2
43834,0x217b4,2
43835,0x217b5,2
43836,0x217be,1
43837,0x217bf,1
43838,0x217c0,1
43839,0x217c1,1
43840,0x217ca,1
43841,0x217cb,1
43842,0x217cc,1
43843,0x217cd,1
43844,0x217d6,1
43845,0x217d7,1
43846,0x217d8,1
43847,0x217d9,1
43848,0x217e2,0
43849,0x217e3,0
43850,0x217e4,0
43851,0x217e5,0
43852,0x217ee,1
43853,0x217ef,1
43854,0x217f0,1
43855,0x217f1,0
43856,0x217fa,2
43857,0x217fb,2
43858,0x217fc,2
43859,0x217fd,2
43860,0x21806,0
43861,0x21807,0
43862,0x21808,0
43863,0x21809,0
43864,0x21812,1
43865,0x21813,1
43866,0x21814,1
43867,0x21815,1
43868,0x2181e,2
43869,0x2181f,1
43870,0x21820,2
43871,0x21821,2
43872,0x2182a,1
43873,0x2182b,1
43874,0x2182c,1
43875,0x2182d,1
43876,0x21836,1
43877,0x21837,1
43878,0x21838,1
43879,0x21839,1
43880,0x21842,1
43881,0x21843,1
43882,0x21844,1
43883,0x21845,1
43884,0x2184e,2
43885,0x2184f,0
43886,0x21850,2
43887,0x21851,2
43888,0x2185a,1
43889,0x2185b,1
43890,0x2185c,1
43891,0x2185d,1
43892,0x21866,2
43893,0x21867,2
43894,0x21868,2
43895,0x21869,2
43896,0x21872,1
43897,0x21873,1
43898,0x21874,1
43899,0x21875,1
43900,0x2187e,1
43901,0x2187f,1
43902,0x21880,1
43903,0x21881,1
43904,0x2188a,2
43905,0x2188b,2
43906,0x2188c,2
43907,0x2188d,2
43908,0x21896,2
43909,0x21897,2
43910,0x21898,2
43911,0x21899,2
43912,0x218a2,0
43913,0x218a3,0
43914,0x218a4,0
43915,0x218a5,0
43916,0x218ae,2
43917,0x218af,2
43918,0x218b0,2
43919,0x218b1,2
43920,0x218ba,0
43921,0x218bb,0
43922,0x218bc,0
43923,0x218bd,0
43924,0x218c6,1
43925,0x218c7,1
43926,0x218c8,1
43927,0x218c9,1
43928,0x218d2,1
43929,0x218d3,1
43930,0x218d4,1
43931,0x218d5,1
43932,0x218de,2
43933,0x218df,2
43934,0x218e0,2
43935,0x218e1,2
43936,0x218ea,1
43937,0x218eb,1
43938,0x218ec,1
43939,0x218ed,1
43940,0x218f6,1
43941,0x218f7,1
43942,0x218f8,1
43943,0x218f9,1
43944,0x21902,1
43945,0x21903,1
43946,0x21904,1
43947,0x21905,1
43948,0x2190e,2
43949,0x2190f,2
43950,0x21910,2
43951,0x21911,2
43952,0x2191a,2
43953,0x2191b,2
43954,0x2191c,2
43955,0x2191d,2
43956,0x21926,2
43957,0x21927,2
43958,0x21928,1
43959,0x21929,2
43960,0x21932,2
43961,0x21933,2
43962,0x21934,2
43963,0x21935,2
43964,0x2193e,2
43965,0x2193f,2
43966,0x21940,2
43967,0x21941,2
43968,0x2194a,2
43969,0x2194b,2
43970,0x2194c,2
43971,0x2194d,2
43972,0x21956,1
43973,0x21957,1
43974,0x21958,1
43975,0x21959,1
43976,0x21962,2
43977,0x21963,2
43978,0x21964,2
43979,0x21965,2
43980,0x2196e,1
43981,0x2196f,1
43982,0x21970,1
43983,0x21971,1
43984,0x2197a,1
43985,0x2197b,1
43986,0x2197c,1
43987,0x2197d,2
43988,0x21986,1
43989,0x21987,1
43990,0x21988,1
43991,0x21989,1
43992,0x21992,1
43993,0x21993,1
43994,0x21994,1
43995,0x21995,1
43996,0x2199e,0
43997,0x2199f,0
43998,0x219a0,0
43999,0x219a1,0
44000,0x219aa,1
44001,0x219ab,1
44002,0x219ac,1
44003,0x219ad,1
44004,0x219b6,0
44005,0x219b7,0
44006,0x219b8,0
44007,0x219b9,0
44008,0x219c2,1
44009,0x219c3,1
44010,0x219c4,1
44011,0x219c5,1
44012,0x219ce,2
44013,0x219cf,2
44014,0x219d0,2
44015,0x219d1,2
44016,0x219da,0
44017,0x219db,0
44018,0x219dc,0
44019,0x219dd,0
44020,0x219e6,1
44021,0x219e7,1
44022,0x219e8,1
44023,0x219e9,1
44024,0x219f2,1
44025,0x219f3,1
44026,0x219f4,1
44027,0x219f5,1
44028,0x219fe,2
44029,0x219ff,2
44030,0x21a00,2
44031,0x21a01,2
44032,0x21a0a,1
44033,0x21a0b,1
44034,0x21a0c,1
44035,0x21a0d,1
44036,0x21a16,1
44037,0x21a17,1
44038,0x21a18,1
44039,0x21a19,1
44040,0x21a22,0
44041,0x21a23,0
44042,0x21a24,0
44043,0x21a25,0
44044,0x21a2e,0
44045,0x21a2f,0
44046,0x21a30,1
44047,0x21a31,0
44048,0x21a3a,1
44049,0x21a3b,1
44050,0x21a3c,1
44051,0x21a3d,1
44052,0x21a46,1
44053,0x21a47,1
44054,0x21a48,1
44055,0x21a49,0
44056,0x21a52,1
44057,0x21a53,1
44058,0x21a54,1
44059,0x21a55,1
44060,0x21a5e,1
44061,0x21a5f,1
44062,0x21a60,1
44063,0x21a61,1
44064,0x21a6a,1
44065,0x21a6b,1
44066,0x21a6c,1
44067,0x21a6d,1
44068,0x21a76,0
44069,0x21a77,0
44070,0x21a78,0
44071,0x21a79,0
44072,0x21a82,1
44073,0x21a83,1
44074,0x21a84,0
44075,0x21a85,0
44076,0x21a8e,1
44077,0x21a8f,1
44078,0x21a90,1
44079,0x21a91,1
44080,0x21a9a,0
44081,0x21a9b,0
44082,0x21a9c,0
44083,0x21a9d,0
44084,0x21aa6,0
44085,0x21aa7,0
44086,0x21aa8,1
44087,0x21aa9,1
44088,0x21ab2,0
44089,0x21ab3,0
44090,0x21ab4,2
44091,0x21ab5,1
44092,0x21abe,0
44093,0x21abf,0
44094,0x21ac0,0
44095,0x21ac1,0
44096,0x21aca,1
44097,0x21acb,1
44098,0x21acc,1
44099,0x21acd,1
44100,0x21ad6,0
44101,0x21ad7,1
44102,0x21ad8,1
44103,0x21ad9,0
44104,0x21ae2,1
44105,0x21ae3,1
44106,0x21ae4,1
44107,0x21ae5,1
44108,0x21aee,1
44109,0x21aef,1
44110,0x21af0,1
44111,0x21af1,1
44112,0x21afa,1
44113,0x21afb,1
44114,0x21afc,1
44115,0x21afd,1
44116,0x21b06,0
44117,0x21b07,0
44118,0x21b08,0
44119,0x21b09,0
44120,0x21b12,0
44121,0x21b13,0
44122,0x21b14,0
44123,0x21b15,0
44124,0x21b1e,1
44125,0x21b1f,1
44126,0x21b20,1
44127,0x21b21,1
44128,0x21b2a,0
44129,0x21b2b,0
44130,0x21b2c,0
44131,0x21b2d,1
44132,0x21b36,0
44133,0x21b37,0
44134,0x21b38,0
44135,0x21b39,0
44136,0x21b42,1
44137,0x21b43,1
44138,0x21b44,1
44139,0x21b45,1
44140,0x21b4e,1
44141,0x21b4f,1
44142,0x21b50,1
44143,0x21b51,1
44144,0x21b5a,2
44145,0x21b5b,2
44146,0x21b5c,2
44147,0x21b5d,2
44148,0x21b66,0
44149,0x21b67,0
44150,0x21b68,0
44151,0x21b69,0
44152,0x21b72,2
44153,0x21b73,2
44154,0x21b74,2
44155,0x21b75,2
44156,0x21b7e,0
44157,0x21b7f,0
44158,0x21b80,0
44159,0x21b81,0
44160,0x21b8a,1
44161,0x21b8b,1
44162,0x21b8c,2
44163,0x21b8d,1
44164,0x21b96,2
44165,0x21b97,2
44166,0x21b98,2
44167,0x21b99,2
44168,0x21ba2,0
44169,0x21ba3,0
44170,0x21ba4,0
44171,0x21ba5,0
44172,0x21bae,0
44173,0x21baf,0
44174,0x21bb0,0
44175,0x21bb1,0
44176,0x21bba,1
44177,0x21bbb,1
44178,0x21bbc,1
44179,0x21bbd,1
44180,0x21bc6,2
44181,0x21bc7,2
44182,0x21bc8,2
44183,0x21bc9,2
44184,0x21bd2,2
44185,0x21bd3,2
